price,parking,bathrooms,bedrooms,suburb,propertyType,quarters,seasons
450000.0,1,1,3,Banks,house,q4,winter
550000.0,5,1,3,Gowrie,house,q4,winter
675000.0,1,1,2,Narrabundah,house,q4,winter
450000.0,2,2,3,Scullin,house,q4,winter
875000.0,2,2,5,Gordon,house,q4,winter
375000.0,1,1,2,Palmerston,house,q4,winter
460000.0,1,1,3,Florey,house,q4,winter
495000.0,1,1,2,Hawker,house,q4,winter
500000.0,1,1,3,MacGregor,house,q4,winter
535000.0,2,2,3,Conder,house,q4,winter
555750.0,2,1,3,Ngunnawal,house,q4,winter
612500.0,0,1,2,Narrabundah,house,q4,winter
635000.0,2,1,4,Dunlop,house,q4,winter
660000.0,2,2,4,Forde,house,q4,winter
700000.0,2,1,4,Ngunnawal,house,q4,winter
736000.0,3,1,4,Holder,house,q4,winter
760000.0,3,1,4,Calwell,house,q4,winter
842000.0,1,1,3,Watson,house,q4,winter
880000.0,2,1,4,Torrens,house,q4,winter
1200000.0,2,1,4,Ainslie,house,q4,winter
550000.0,2,1,3,Duffy,house,q4,fall
875000.0,2,1,4,Fadden,house,q4,fall
550000.0,0,1,2,Macquarie,house,q4,fall
550000.0,1,1,3,Florey,house,q4,fall
875000.0,2,1,4,Gowrie,house,q4,fall
420000.0,2,1,3,Gordon,house,q4,fall
427000.0,1,1,3,Banks,house,q4,fall
467000.0,1,1,3,Florey,house,q4,fall
552500.0,2,1,3,Palmerston,house,q4,fall
580000.0,2,1,3,Kaleen,house,q4,fall
665000.0,2,1,3,Florey,house,q4,fall
670000.0,3,1,3,Giralang,house,q4,fall
785000.0,2,1,4,Macarthur,house,q4,fall
850000.0,2,1,4,Nicholls,house,q4,fall
910000.0,1,1,3,Hackett,house,q4,fall
1150000.0,1,1,4,O'Connor,house,q4,fall
1208000.0,3,2,5,Kaleen,house,q4,fall
800000.0,4,2,4,Evatt,house,q4,fall
830000.0,3,2,4,Casey,house,q4,fall
675000.0,4,1,3,Evatt,house,q4,fall
2000000.0,4,1,4,Yarralumla,house,q4,fall
875000.0,2,1,4,Curtin,house,q4,fall
675000.0,2,2,3,Bonner,house,q4,fall
480000.0,1,1,3,Franklin,house,q4,fall
619000.0,2,1,3,McKellar,house,q4,fall
650000.0,2,1,3,Fisher,house,q4,fall
680000.0,6,1,4,Oxley,house,q4,fall
450000.0,2,1,3,Harrison,house,q4,fall
350000.0,1,1,2,Weston,house,q4,fall
550000.0,2,1,3,Dunlop,house,q4,fall
675000.0,2,1,3,Conder,house,q4,fall
875000.0,4,1,4,Isaacs,house,q4,fall
675000.0,2,1,4,Greenway,house,q4,fall
440000.0,1,1,3,Gordon,house,q4,fall
440000.0,0,2,3,Ngunnawal,house,q4,fall
446000.0,1,1,3,Banks,house,q4,fall
455000.0,1,1,3,Ngunnawal,house,q4,fall
480000.0,2,1,3,Kambah,house,q4,fall
560000.0,2,1,3,Palmerston,house,q4,fall
561000.0,1,1,3,Gowrie,house,q4,fall
580000.0,2,1,3,Conder,house,q4,fall
600000.0,2,1,3,Holt,house,q4,fall
720000.0,2,2,4,Moncrieff,house,q4,fall
920000.0,2,1,5,Lyons,house,q4,fall
941000.0,2,2,4,Mawson,house,q4,fall
950000.0,3,2,5,Nicholls,house,q4,fall
950000.0,1,1,3,O'Connor,house,q4,fall
964300.0,2,2,4,Isaacs,house,q4,fall
1350000.0,1,2,4,O'Connor,house,q4,fall
875000.0,2,1,3,Narrabundah,house,q4,fall
450000.0,2,1,2,Casey,house,q4,fall
875000.0,2,2,5,Franklin,house,q4,fall
875000.0,2,2,4,Harrison,house,q4,fall
675000.0,2,1,3,Franklin,house,q4,fall
372000.0,1,3,3,Kaleen,house,q4,fall
385000.0,1,1,1,Kambah,house,q4,fall
432000.0,1,1,2,Melba,house,q4,fall
505000.0,2,1,3,Conder,house,q4,fall
555000.0,2,1,3,Holt,house,q4,fall
615000.0,2,1,3,Casey,house,q4,fall
618000.0,2,2,3,Watson,house,q4,fall
625000.0,2,1,3,Bruce,house,q4,fall
635000.0,2,1,3,Duffy,house,q4,fall
760000.0,2,2,4,Flynn,house,q4,fall
792000.0,2,2,4,Taylor,house,q4,fall
820000.0,2,2,4,Forde,house,q4,fall
822500.0,2,2,4,Throsby,house,q4,fall
675000.0,2,1,4,Palmerston,house,q4,fall
550000.0,1,1,3,Gowrie,house,q4,fall
875000.0,2,2,4,Nicholls,house,q4,fall
350000.0,1,1,2,Spence,house,q4,fall
376000.0,1,1,3,Isabella Plains,house,q4,fall
450000.0,1,1,3,Ngunnawal,house,q4,fall
573288.0,2,1,4,Gowrie,house,q4,fall
575000.0,1,1,3,Scullin,house,q4,fall
700500.0,2,1,3,Kaleen,house,q4,fall
750000.0,3,1,5,Kambah,house,q4,fall
875000.0,2,2,4,Throsby,house,q4,fall
885000.0,2,2,4,Wright,house,q4,fall
1153000.0,2,2,5,Harrison,house,q4,fall
550000.0,1,1,3,Isaacs,house,q4,fall
550000.0,2,2,3,Bonython,house,q4,fall
675000.0,5,1,3,Isabella Plains,house,q4,fall
2000000.0,1,1,4,Curtin,house,q4,fall
675000.0,1,2,4,Kambah,house,q4,fall
675000.0,2,2,5,Harrison,house,q4,fall
465000.0,1,1,3,Dunlop,house,q4,fall
466000.0,2,2,2,Mawson,house,q4,fall
510000.0,2,2,3,Dunlop,house,q4,fall
580000.0,3,1,3,Wanniassa,house,q4,fall
650000.0,2,2,4,Kambah,house,q4,fall
687000.0,2,1,3,Franklin,house,q4,fall
695000.0,3,2,3,Lyons,house,q4,fall
790000.0,2,2,4,Monash,house,q4,fall
840000.0,2,2,5,Wright,house,q4,fall
850500.0,2,1,3,Narrabundah,house,q4,fall
935000.0,2,2,3,Wright,house,q4,fall
1350000.0,1,2,5,Hackett,house,q4,fall
675000.0,2,2,3,Rivett,house,q4,fall
875000.0,2,2,4,Crace,house,q4,fall
550000.0,2,1,3,Monash,house,q4,fall
675000.0,1,1,3,Rivett,house,q4,fall
875000.0,2,2,4,Kambah,house,q4,fall
2000000.0,1,1,3,Griffith,house,q4,fall
2000000.0,2,2,4,Lyneham,house,q4,fall
875000.0,2,2,4,Gungahlin,house,q4,fall
675000.0,2,1,3,Melba,house,q4,fall
875000.0,2,2,4,Cook,house,q4,fall
2000000.0,2,2,4,Narrabundah,house,q4,fall
550000.0,2,1,3,Scullin,house,q4,fall
610000.0,4,1,4,Banks,house,q4,fall
670000.0,2,1,3,Casey,house,q4,fall
755000.0,2,1,4,Flynn,house,q4,fall
790000.0,2,1,4,Bruce,house,q4,fall
805000.0,2,2,4,Fisher,house,q4,fall
1190000.0,2,2,4,Ainslie,house,q4,fall
772500.0,0,2,4,Watson,house,q4,fall
450000.0,2,1,3,Banks,house,q4,fall
2000000.0,1,2,4,O'Connor,house,q4,fall
550000.0,2,1,3,Higgins,house,q4,fall
675000.0,0,2,4,Theodore,house,q4,fall
362000.0,1,1,2,Kambah,house,q4,fall
376000.0,1,1,2,Kambah,house,q4,fall
507000.0,1,1,3,Kambah,house,q4,fall
560000.0,2,1,3,Forde,house,q4,fall
600000.0,2,1,4,McKellar,house,q4,fall
620000.0,2,1,3,Wanniassa,house,q4,fall
640500.0,2,1,3,Gordon,house,q4,fall
665000.0,1,2,4,Nicholls,house,q4,fall
850000.0,1,1,3,Downer,house,q4,fall
1090000.0,2,2,5,Calwell,house,q4,fall
1100000.0,4,2,4,Watson,house,q4,fall
2000000.0,1,1,6,Griffith,house,q4,fall
2000000.0,3,1,5,Kambah,house,q4,fall
875000.0,2,1,3,O'Connor,house,q4,fall
675000.0,2,1,3,Dickson,house,q4,fall
2000000.0,2,2,5,Nicholls,house,q4,fall
550000.0,2,1,3,Chisholm,house,q4,fall
550000.0,2,1,3,Kambah,house,q4,fall
675000.0,4,1,4,Richardson,house,q4,fall
420000.0,1,1,3,MacGregor,house,q4,fall
440000.0,1,1,3,Gordon,house,q4,fall
443000.0,1,1,3,MacGregor,house,q4,fall
456500.0,1,1,3,Bonython,house,q4,fall
485000.0,3,1,3,Holt,house,q4,fall
606000.0,2,1,3,Gowrie,house,q4,fall
875000.0,0,1,4,Weston,house,q4,fall
675000.0,2,1,4,Chisholm,house,q4,fall
407500.0,0,1,2,Jacka,house,q4,fall
425000.0,2,2,4,Bonner,house,q4,fall
427500.0,1,1,3,Holt,house,q4,fall
470000.0,3,1,3,Gordon,house,q4,fall
510000.0,2,1,3,Amaroo,house,q4,fall
555000.0,2,2,3,Dunlop,house,q4,fall
570000.0,2,1,4,Chisholm,house,q4,fall
580000.0,1,1,3,Kambah,house,q4,fall
585000.0,2,2,3,Conder,house,q4,fall
601500.0,2,2,3,Wanniassa,house,q4,fall
650000.0,2,2,3,Fadden,house,q4,fall
675000.0,1,1,3,Scullin,house,q4,fall
735000.0,1,1,3,Watson,house,q4,fall
760000.0,2,2,4,Florey,house,q4,fall
775000.0,1,2,4,Bonython,house,q4,fall
790000.0,3,2,4,Bonner,house,q4,fall
1625000.0,4,1,5,Crace,house,q4,fall
675000.0,2,2,4,Ngunnawal,house,q4,fall
2000000.0,2,2,5,Yarralumla,house,q4,fall
2000000.0,4,2,5,Forrest,house,q4,fall
550000.0,2,2,3,Narrabundah,house,q4,fall
522500.0,1,1,3,Bonner,house,q4,fall
568000.0,2,1,3,Richardson,house,q4,fall
580000.0,2,1,3,Crace,house,q4,fall
585000.0,2,1,4,Holder,house,q4,fall
607000.0,2,1,4,Bonython,house,q4,fall
615000.0,2,1,3,Bruce,house,q4,fall
450000.0,2,1,3,Theodore,house,q4,fall
675000.0,1,2,4,Holt,house,q4,fall
450000.0,2,1,3,Bonython,house,q4,fall
875000.0,1,2,3,Braddon,house,q4,fall
875000.0,2,2,4,Fadden,house,q4,fall
675000.0,2,2,3,Chifley,house,q4,fall
345000.0,1,1,2,Melba,house,q4,fall
423000.0,1,1,3,Charnwood,house,q4,fall
430000.0,1,1,2,Phillip,house,q4,fall
517000.0,1,1,3,Gilmore,house,q4,fall
580000.0,2,2,3,Harrison,house,q4,fall
605000.0,1,1,3,Forde,house,q4,fall
660000.0,2,2,4,Evatt,house,q4,fall
672500.0,2,2,4,Chisholm,house,q4,fall
690000.0,2,1,4,Kambah,house,q4,fall
800000.0,2,2,4,Hackett,house,q4,fall
836000.0,2,2,4,Ngunnawal,house,q4,fall
910000.0,1,1,4,Curtin,house,q4,fall
2000000.0,1,1,3,Narrabundah,house,q4,fall
875000.0,2,3,4,Flynn,house,q4,fall
675000.0,2,1,4,Melba,house,q4,fall
675000.0,2,2,3,Richardson,house,q4,fall
875000.0,0,1,4,Holder,house,q4,fall
875000.0,2,1,4,Kambah,house,q4,fall
875000.0,2,1,3,Curtin,house,q4,fall
675000.0,0,1,2,Fisher,house,q4,fall
2000000.0,3,2,5,Evatt,house,q4,fall
2000000.0,2,3,4,Red Hill,house,q4,fall
2000000.0,2,3,5,Forde,house,q4,fall
875000.0,4,2,5,Flynn,house,q4,fall
875000.0,2,2,4,Weston,house,q4,fall
875000.0,2,2,3,Griffith,house,q4,fall
875000.0,2,2,5,Pearce,house,q4,fall
380000.0,1,1,2,MacGregor,house,q4,fall
417000.0,2,2,3,Ngunnawal,house,q4,fall
426000.0,2,1,3,Charnwood,house,q4,fall
649000.0,2,1,4,Flynn,house,q4,fall
665000.0,2,1,4,Phillip,house,q4,fall
720000.0,2,1,3,Dickson,house,q4,fall
780000.0,1,1,3,Macquarie,house,q4,fall
795000.0,1,1,4,Watson,house,q4,fall
835000.0,2,2,4,Evatt,house,q4,fall
840000.0,2,2,3,Duffy,house,q4,fall
922000.0,2,1,4,Forde,house,q4,fall
925000.0,1,2,4,Dickson,house,q4,fall
1100000.0,2,2,4,Harrison,house,q4,fall
1345000.0,2,3,3,Deakin,house,q4,fall
1385000.0,2,2,3,Ainslie,house,q4,fall
1770000.0,2,3,4,Ainslie,house,q4,fall
875000.0,1,1,4,Waramanga,house,q4,fall
675000.0,2,1,4,Bonner,house,q4,fall
550000.0,1,1,3,Kambah,house,q4,fall
675000.0,2,2,4,Monash,house,q4,fall
875000.0,4,2,4,Theodore,house,q4,fall
550000.0,2,1,3,Theodore,house,q4,fall
400000.0,1,1,2,Cook,house,q4,fall
415000.0,2,1,2,Casey,house,q4,fall
433000.0,1,1,3,Ngunnawal,house,q4,fall
490000.0,1,1,3,Watson,house,q4,fall
615000.0,2,1,3,Nicholls,house,q4,fall
720000.0,2,1,4,Wanniassa,house,q4,fall
760000.0,2,2,4,Casey,house,q4,fall
675000.0,2,1,4,Theodore,house,q4,fall
350000.0,2,1,2,Phillip,house,q4,fall
2000000.0,2,1,3,Yarralumla,house,q4,fall
550000.0,1,1,3,Bruce,house,q4,fall
345100.0,2,1,1,Amaroo,house,q4,fall
550000.0,1,2,4,Flynn,house,q4,fall
551000.0,2,2,4,Ngunnawal,house,q4,fall
585000.0,1,1,3,Scullin,house,q4,fall
676000.0,2,1,4,Spence,house,q4,fall
790000.0,4,1,5,Evatt,house,q4,fall
790000.0,2,2,4,Harrison,house,q4,fall
450000.0,1,2,2,Kingston,house,q4,fall
550000.0,2,2,2,Lyneham,house,q4,fall
675000.0,2,2,3,Watson,house,q4,fall
320000.0,1,1,1,Watson,house,q4,fall
400000.0,1,1,2,Evatt,house,q4,fall
538000.0,1,1,3,MacGregor,house,q4,fall
595000.0,2,1,3,Crace,house,q4,fall
610000.0,2,2,4,Ngunnawal,house,q4,fall
619500.0,2,2,4,Charnwood,house,q4,fall
626000.0,2,2,3,Gordon,house,q4,fall
660000.0,6,2,4,Isabella Plains,house,q4,fall
743000.0,2,2,3,Nicholls,house,q4,fall
750000.0,2,2,4,Gordon,house,q4,fall
885000.0,1,2,4,Watson,house,q4,fall
1580000.0,2,2,3,Braddon,house,q4,fall
875000.0,3,2,4,Oxley,house,q1,winter
875000.0,2,1,4,Amaroo,house,q1,winter
2000000.0,2,2,4,Red Hill,house,q1,winter
875000.0,2,2,4,Casey,house,q1,winter
875000.0,2,2,4,Curtin,house,q1,winter
360000.0,1,1,1,Turner,house,q1,winter
475000.0,1,2,3,Latham,house,q1,winter
480000.0,1,1,3,Macarthur,house,q1,winter
510000.0,2,1,3,Wanniassa,house,q1,winter
520000.0,2,1,3,Gordon,house,q1,winter
595000.0,4,1,5,Wanniassa,house,q1,winter
595000.0,2,1,3,Fadden,house,q1,winter
785000.0,2,1,4,Harrison,house,q1,winter
920000.0,2,1,4,Watson,house,q1,winter
981000.0,3,2,4,Wright,house,q1,winter
675000.0,2,1,3,Evatt,house,q1,winter
480000.0,1,1,3,Dunlop,house,q1,winter
575000.0,2,2,3,Mawson,house,q1,winter
590000.0,3,1,3,Bonython,house,q1,winter
630000.0,2,1,3,Monash,house,q1,winter
647000.0,2,2,3,Florey,house,q1,winter
660000.0,4,2,4,Melba,house,q1,winter
680000.0,2,1,4,Bonner,house,q1,winter
715000.0,2,2,4,Casey,house,q1,winter
725000.0,2,2,4,Chapman,house,q1,winter
800000.0,2,1,3,Macquarie,house,q1,winter
850000.0,2,2,4,Bruce,house,q1,winter
1070000.0,2,2,4,Nicholls,house,q1,winter
1150000.0,2,2,3,Ainslie,house,q1,winter
450000.0,1,1,2,Holder,house,q1,spring
450000.0,3,1,3,Charnwood,house,q1,spring
2000000.0,1,2,4,Hughes,house,q1,spring
875000.0,2,1,4,Fadden,house,q1,spring
875000.0,2,1,4,Franklin,house,q1,spring
2000000.0,2,2,5,Yarralumla,house,q1,spring
2000000.0,2,2,4,Campbell,house,q1,spring
400000.0,1,1,1,Weetangera,house,q1,spring
530000.0,1,1,3,Holt,house,q1,spring
530000.0,2,2,3,Holder,house,q1,spring
585000.0,2,1,3,Higgins,house,q1,spring
711000.0,2,1,4,Waramanga,house,q1,spring
780000.0,2,1,4,Weston,house,q1,spring
840000.0,1,1,3,Chifley,house,q1,spring
855000.0,2,1,3,Hughes,house,q1,spring
875000.0,2,2,6,Calwell,house,q1,spring
937500.0,1,1,3,O'Connor,house,q1,spring
940000.0,2,1,4,Cook,house,q1,spring
942000.0,2,2,4,Weetangera,house,q1,spring
960000.0,2,1,4,Aranda,house,q1,spring
1007000.0,1,2,2,Deakin,house,q1,spring
1020000.0,2,1,4,Mawson,house,q1,spring
1180000.0,2,2,4,Watson,house,q1,spring
1220000.0,2,2,5,Fadden,house,q1,spring
1522500.0,2,2,5,Braddon,house,q1,spring
550000.0,2,1,3,Evatt,house,q2,spring
675000.0,1,2,3,Franklin,house,q2,spring
450000.0,2,1,2,Chisholm,house,q2,spring
450000.0,1,1,3,Ngunnawal,house,q2,spring
368000.0,1,1,2,Watson,house,q2,spring
601000.0,2,1,3,Scullin,house,q2,spring
618000.0,2,1,3,Rivett,house,q2,spring
725000.0,2,1,5,Palmerston,house,q2,spring
820000.0,2,2,3,Nicholls,house,q2,spring
1300000.0,4,2,4,Torrens,house,q2,spring
675000.0,4,1,4,Wanniassa,house,q2,summer
550000.0,1,1,3,Palmerston,house,q2,summer
875000.0,2,1,4,Waramanga,house,q2,summer
550000.0,2,2,3,Page,house,q2,summer
675000.0,2,1,4,Latham,house,q2,summer
550000.0,1,1,3,Ngunnawal,house,q2,summer
62000.0,1,2,4,Higgins,house,q2,summer
468000.0,2,1,3,Harrison,house,q2,summer
480000.0,1,1,3,MacGregor,house,q2,summer
675000.0,2,1,4,Bonner,house,q2,summer
835000.0,3,2,4,Chapman,house,q2,summer
850000.0,2,2,4,Florey,house,q2,summer
675000.0,2,2,4,Kambah,house,q3,summer
2000000.0,2,2,5,Forde,house,q3,summer
875000.0,2,1,5,Isabella Plains,house,q3,summer
675000.0,2,1,4,Chifley,house,q3,summer
2000000.0,1,1,3,Ainslie,house,q3,summer
675000.0,2,2,4,Dunlop,house,q3,summer
2000000.0,2,2,4,Griffith,house,q3,summer
477000.0,2,1,2,Kambah,house,q3,summer
583000.0,2,2,3,MacGregor,house,q3,summer
590000.0,2,1,2,Harrison,house,q3,summer
600000.0,2,2,4,Gordon,house,q3,summer
625000.0,2,1,4,Florey,house,q3,summer
780000.0,2,2,4,Bonner,house,q3,summer
830000.0,2,2,3,Hackett,house,q3,summer
944750.0,1,2,3,Narrabundah,house,q3,summer
675000.0,2,1,3,Waramanga,house,q3,summer
675000.0,0,1,3,Latham,house,q3,summer
675000.0,1,2,4,Jacka,house,q3,summer
675000.0,2,2,3,Ngunnawal,house,q3,summer
550000.0,1,1,2,Holder,house,q3,summer
460000.0,2,1,3,Bonner,house,q3,summer
583000.0,3,1,3,Melba,house,q3,summer
660000.0,2,2,3,Throsby,house,q3,summer
695000.0,2,2,4,Conder,house,q3,summer
790000.0,2,1,3,Mawson,house,q3,summer
850000.0,2,2,4,Dunlop,house,q3,summer
1840000.0,2,2,4,Griffith,house,q3,summer
675000.0,7,2,4,Gilmore,house,q3,fall
875000.0,2,2,5,Calwell,house,q3,fall
550000.0,2,1,3,Watson,house,q3,fall
450000.0,1,1,2,Palmerston,house,q3,fall
550000.0,2,1,3,Forde,house,q3,fall
338000.0,1,1,2,Phillip,house,q3,fall
410000.0,1,1,2,Melba,house,q3,fall
442000.0,1,1,3,Ngunnawal,house,q3,fall
446650.0,2,1,3,Ngunnawal,house,q3,fall
487000.0,1,1,3,Conder,house,q3,fall
600000.0,1,1,3,Chisholm,house,q3,fall
635000.0,3,1,3,Melba,house,q3,fall
640000.0,2,2,4,Gowrie,house,q3,fall
810000.0,2,1,4,Amaroo,house,q3,fall
2000000.0,2,2,4,Yarralumla,house,q4,fall
2000000.0,2,2,4,Red Hill,house,q4,fall
875000.0,2,1,4,Forde,house,q4,fall
875000.0,2,2,4,Watson,house,q4,fall
2000000.0,2,3,5,Yarralumla,house,q4,fall
675000.0,1,1,3,Waramanga,house,q4,fall
875000.0,2,2,4,Weston,house,q4,fall
675000.0,2,1,3,Duffy,house,q4,fall
2000000.0,2,3,4,Griffith,house,q4,fall
2000000.0,2,2,4,Farrer,house,q4,fall
875000.0,2,2,3,Chifley,house,q4,fall
875000.0,4,1,3,Curtin,house,q4,fall
875000.0,2,1,5,Fisher,house,q4,fall
675000.0,2,2,4,Duffy,house,q4,fall
875000.0,2,2,4,Curtin,house,q4,fall
392500.0,1,1,2,Melba,house,q4,fall
560000.0,2,2,3,Dunlop,house,q4,fall
567500.0,2,2,3,Nicholls,house,q4,fall
625000.0,2,1,3,Franklin,house,q4,fall
649500.0,2,2,3,Franklin,house,q4,fall
650000.0,2,2,4,Melba,house,q4,fall
670000.0,2,1,3,Cook,house,q4,fall
730000.0,0,1,3,Chifley,house,q4,fall
750500.0,2,1,3,Fadden,house,q4,fall
880000.0,3,2,4,Amaroo,house,q4,fall
1210000.0,2,1,5,Farrer,house,q4,fall
1520000.0,2,2,6,Bruce,house,q4,fall
875000.0,1,2,4,Curtin,house,q4,fall
875000.0,2,2,4,Casey,house,q4,winter
275000.0,1,1,2,Belconnen,house,q4,winter
420000.0,3,1,3,Gordon,house,q4,winter
535000.0,1,1,3,Wanniassa,house,q4,winter
600000.0,2,1,3,Higgins,house,q4,winter
628000.0,2,2,3,Calwell,house,q4,winter
660000.0,2,1,4,Kambah,house,q4,winter
665000.0,2,2,4,Dunlop,house,q4,winter
765000.0,1,1,4,Giralang,house,q4,winter
675000.0,2,2,4,Duffy,house,q4,fall
2000000.0,1,1,3,Yarralumla,house,q4,fall
550000.0,1,1,3,Calwell,house,q4,fall
550000.0,2,1,3,Holder,house,q4,fall
675000.0,2,2,4,Holder,house,q4,fall
2000000.0,1,2,5,Ainslie,house,q4,fall
2000000.0,3,2,5,Nicholls,house,q4,fall
360000.0,2,1,2,Theodore,house,q4,fall
410000.0,1,1,3,Calwell,house,q4,fall
450000.0,2,1,3,Conder,house,q4,fall
467260.0,1,1,3,Kambah,house,q4,fall
495000.0,1,1,3,Chisholm,house,q4,fall
533000.0,0,1,3,Oxley,house,q4,fall
660000.0,2,1,3,Fraser,house,q4,fall
699000.0,2,1,3,Gowrie,house,q4,fall
717000.0,2,1,4,Amaroo,house,q4,fall
740000.0,2,2,4,Ngunnawal,house,q4,fall
745000.0,2,2,4,Ngunnawal,house,q4,fall
749000.0,2,2,4,Fisher,house,q4,fall
765000.0,2,2,4,Monash,house,q4,fall
450000.0,2,2,3,Holt,house,q4,fall
50000.0,2,3,4,Reid,house,q4,fall
50000.0,2,2,4,Gungahlin,house,q4,fall
875000.0,2,2,4,Fadden,house,q4,fall
2000000.0,2,2,5,Griffith,house,q4,fall
450000.0,1,1,2,Pearce,house,q4,fall
50000.0,2,1,4,Waramanga,house,q4,fall
675000.0,1,1,3,Farrer,house,q4,fall
2000000.0,2,1,4,Garran,house,q4,fall
50000.0,4,2,5,Wanniassa,house,q4,fall
50000.0,2,1,5,Lyons,house,q4,fall
415000.0,2,1,3,Kambah,house,q4,fall
560000.0,2,2,3,Dunlop,house,q4,fall
570000.0,2,1,3,Belconnen,house,q4,fall
627000.0,3,2,3,Evatt,house,q4,fall
647000.0,2,2,3,Nicholls,house,q4,fall
648000.0,3,2,4,Giralang,house,q4,fall
665000.0,2,2,4,MacGregor,house,q4,fall
726000.0,2,2,4,Harrison,house,q4,fall
870000.0,2,1,3,Ainslie,house,q4,fall
675000.0,2,2,3,Casey,house,q4,fall
675000.0,4,1,4,Palmerston,house,q4,fall
2000000.0,2,2,5,Isaacs,house,q4,fall
875000.0,2,2,4,Coombs,house,q4,fall
392500.0,2,1,3,Florey,house,q4,fall
442000.0,1,1,2,Casey,house,q4,fall
481500.0,1,1,3,MacGregor,house,q4,fall
624000.0,7,1,4,Banks,house,q4,fall
641000.0,2,1,3,Gungahlin,house,q4,fall
668000.0,2,2,5,Richardson,house,q4,fall
741000.0,2,2,4,Amaroo,house,q4,fall
770000.0,2,2,4,Giralang,house,q4,fall
875000.0,0,1,3,Griffith,house,q4,fall
675000.0,2,1,3,Scullin,house,q4,fall
875000.0,2,1,3,Nicholls,house,q4,fall
485000.0,1,2,3,Ngunnawal,house,q4,fall
537000.0,1,1,3,Palmerston,house,q4,fall
650000.0,1,1,2,Hackett,house,q4,fall
662500.0,2,2,4,Ngunnawal,house,q4,fall
680000.0,2,1,4,Nicholls,house,q4,fall
739000.0,3,1,3,Rivett,house,q4,fall
760000.0,2,2,4,Wanniassa,house,q4,fall
783000.0,2,2,4,Forde,house,q4,fall
835000.0,2,2,4,Amaroo,house,q4,fall
880000.0,2,2,4,Page,house,q4,fall
962000.0,2,2,5,Wright,house,q4,fall
1110000.0,2,2,5,Nicholls,house,q4,fall
1120000.0,2,2,5,Aranda,house,q4,fall
1330000.0,2,1,5,Bruce,house,q4,fall
875000.0,2,2,4,Lyons,house,q4,fall
675000.0,1,1,3,Waramanga,house,q4,fall
450000.0,1,1,2,Palmerston,house,q4,fall
875000.0,1,2,4,Downer,house,q4,fall
875000.0,2,2,4,Chapman,house,q4,fall
2000000.0,2,2,6,Hughes,house,q4,fall
875000.0,2,1,3,Chapman,house,q4,fall
550000.0,1,1,3,Mawson,house,q4,fall
4000000.0,4,2,4,Forrest,house,q4,fall
2000000.0,2,2,3,O'Connor,house,q4,fall
423000.0,1,1,2,Gordon,house,q4,fall
530000.0,1,2,3,MacGregor,house,q4,fall
535000.0,2,1,3,Evatt,house,q4,fall
546000.0,1,1,3,Monash,house,q4,fall
559000.0,1,2,3,Holt,house,q4,fall
580000.0,2,1,2,Franklin,house,q4,fall
695000.0,1,2,4,Scullin,house,q4,fall
696000.0,2,2,5,Scullin,house,q4,fall
699000.0,1,1,2,Watson,house,q4,fall
740000.0,2,1,3,Watson,house,q4,fall
765000.0,3,1,4,Weetangera,house,q4,fall
799000.0,2,1,4,Weetangera,house,q4,fall
805000.0,4,2,4,Gowrie,house,q4,fall
862000.0,2,1,4,Chapman,house,q4,fall
900000.0,1,1,3,Watson,house,q4,fall
925000.0,1,2,5,Dickson,house,q4,fall
940000.0,2,2,3,O'Connor,house,q4,fall
940000.0,2,1,4,Hawker,house,q4,fall
1050000.0,0,2,5,Hackett,house,q4,fall
1100000.0,2,2,5,Garran,house,q4,fall
1310000.0,0,2,5,Ainslie,house,q4,fall
1390000.0,2,2,5,Forde,house,q4,fall
2000000.0,4,2,3,Forrest,house,q4,fall
2000000.0,3,2,3,Forrest,house,q4,fall
450000.0,2,1,3,Rivett,house,q4,fall
2000000.0,3,4,5,O'Malley,house,q4,fall
360000.0,2,2,2,Watson,house,q4,fall
383000.0,1,1,2,Oxley,house,q4,fall
390000.0,2,1,2,Oxley,house,q4,fall
452000.0,1,1,3,Banks,house,q4,fall
537500.0,2,1,3,Wright,house,q4,fall
596000.0,3,1,3,Wanniassa,house,q4,fall
710000.0,2,1,4,Moncrieff,house,q4,fall
730000.0,2,2,4,Ngunnawal,house,q4,fall
750000.0,2,2,3,Lyons,house,q4,fall
760000.0,2,2,4,Evatt,house,q4,fall
910000.0,3,2,4,Nicholls,house,q4,fall
965000.0,3,2,4,Kambah,house,q4,fall
1030000.0,2,2,4,Crace,house,q4,fall
2575000.0,2,3,5,Griffith,house,q4,fall
675000.0,1,1,2,Narrabundah,house,q4,fall
875000.0,2,2,4,Coombs,house,q4,fall
675000.0,2,1,5,Fadden,house,q4,fall
550000.0,2,1,3,Bonner,house,q4,fall
875000.0,2,2,4,Nicholls,house,q4,fall
430000.0,2,1,2,Dickson,house,q4,fall
480000.0,2,2,3,Palmerston,house,q4,fall
485000.0,2,2,3,Ngunnawal,house,q4,fall
488000.0,1,1,3,Bonner,house,q4,fall
545000.0,1,1,3,Palmerston,house,q4,fall
590000.0,5,2,4,Isabella Plains,house,q4,fall
675000.0,2,1,4,Melba,house,q4,fall
682000.0,2,2,4,MacGregor,house,q4,fall
750000.0,2,2,4,Throsby,house,q4,fall
875000.0,2,2,4,Nicholls,house,q4,fall
895000.0,2,2,5,Farrer,house,q4,fall
